locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_00717_sense	NA	NA	NA	-0.670721857252989	2.0427850952282e-05	0.00033686535961995	rpsE	"30S ribosomal protein S5"	PROKKA_00717
PROKKA_00718_sense	NA	NA	NA	-0.883418992824202	1.19938101214632e-07	3.61230239561012e-06	rpmD	"50S ribosomal protein L30"	PROKKA_00718
PROKKA_00719_antis	NA	NA	NA	-3.91147012238655	8.54749496932615e-05	0.00113539006682902	rplO	"50S ribosomal protein L15"	PROKKA_00719
PROKKA_00719_sense	NA	NA	NA	-0.587304469618994	2.38804032684862e-05	0.00038292399485201	rplO	"50S ribosomal protein L15"	PROKKA_00719
PROKKA_00720_antis	NA	NA	NA	-1.32890000862088	1.65087529715038e-05	0.000276976640763683	secY	"secretion protein SecY"	PROKKA_00720
PROKKA_00720_sense	NA	NA	NA	-0.350025730867515	0.00533464489512515	0.0347675052139273	secY	"secretion protein SecY"	PROKKA_00720
PROKKA_00722_antis	NA	NA	NA	-1.47247684009213	8.08620246242385e-05	0.00108073528750485	rpsM	"30S ribosomal protein S13"	PROKKA_00722
PROKKA_00723_sense	NA	NA	NA	-0.622924021639086	5.99223960530328e-06	0.000115247641544126	rpsK	"30S ribosomal protein S11"	PROKKA_00723
PROKKA_00724_antis	NA	NA	NA	-1.29561537495142	0.00358381999194185	0.0256697395624307	rpsD	"30S ribosomal protein S4"	PROKKA_00724
PROKKA_00724_igtop	NA	NA	NA	-1.54984939945877	6.24408816391696e-05	0.000855627499744324	rpsD	"30S ribosomal protein S4"	PROKKA_00724
PROKKA_00724_sense	NA	NA	NA	-0.473667051613094	0.00121360201533119	0.0107416162050844	rpsD	"30S ribosomal protein S4"	PROKKA_00724
PROKKA_00725_antis	NA	NA	NA	-1.81499487421787	8.68499003735541e-06	0.000158263873075674	rpoA	"DNA-directed RNA polymerase alpha chain"	PROKKA_00725
PROKKA_00725_sense	NA	NA	NA	-0.407584067203105	0.00168751415795612	0.013980418152924	rpoA	"DNA-directed RNA polymerase alpha chain"	PROKKA_00725
PROKKA_00726_igtop	NA	NA	NA	-0.551446255591912	0.000628405260359094	0.00622235984972007	rplQ	"50S ribosomal protein L17"	PROKKA_00726
PROKKA_00726_sense	NA	NA	NA	-0.602887028530919	8.76112732615967e-05	0.00115668216784032	rplQ	"50S ribosomal protein L17"	PROKKA_00726
PROKKA_00727_igtop	NA	NA	NA	-0.722174952827202	0.000131406858607511	0.0016471431958982	katA	"catalase"	PROKKA_00727
PROKKA_00727_sense	-1.01311210337411	0.00113721363687596	0.0263025355321468	-1.05330923741648	1.02889700644327e-08	3.9647901810623e-07	katA	"catalase"	PROKKA_00727
PROKKA_00736_sense	NA	NA	NA	3.53902124680763	0.000489282189748535	0.0050644793721704	pchR_2	"transcriptional regulator PchR"	PROKKA_00736
PROKKA_00784_sense	-1.58589322829206	1.2960451456083e-05	0.000836176495258691	-1.42810216782138	4.62152656588278e-07	1.20021321654094e-05	n/a	"type 12 methyltransferase"	PROKKA_00784
PROKKA_00786_sense	NA	NA	NA	-2.11937530617524	1.11977089659444e-05	0.000197818589756826	ppiC2	"peptidyl-prolyl cis-trans isomerase C2"	PROKKA_00786
PROKKA_00788_igbot	1.18737925748118	0.00249972090121939	0.0449521937126373	1.36778247067633	1.98470213889322e-07	5.73292458590407e-06	bexR_3	"bistable expression regulator BexR"	PROKKA_00788
PROKKA_00794_sense	NA	NA	NA	4.12385992006164	4.07834661945608e-05	0.000596552758468162	fpvB	"second ferric pyoverdine receptor FpvB"	PROKKA_00794
PROKKA_00796_sense	NA	NA	NA	-1.71132206992662	0.00475842124304349	0.0318722361869956	n/a	"putative acetyltransferase"	PROKKA_00796
PROKKA_00806_sense	2.17420452762837	0.00101513885846735	0.0243998245229651	2.03945658503066	0.000738474786224675	0.00713310723353322	n/a	"putative TonB-dependent receptor"	PROKKA_00806
PROKKA_00821_sense	3.79121980851136	8.43721521622382e-20	1.03426196525544e-16	2.06101597928945	6.41632305256145e-15	5.20141926709514e-13	n/a	"hypothetical protein"	PROKKA_00821
PROKKA_00822_igbot	3.45751004588346	8.18092655262359e-11	1.82335499377414e-08	1.43333014680691	0.000345941623570393	0.00377446244383596	n/a	"putative cholesterol oxidase"	PROKKA_00822
PROKKA_00823_sense	2.85533395965847	1.6723643295087e-10	3.51435418386756e-08	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_00823
PROKKA_00824_antis	NA	NA	NA	1.00423151298831	0.00256963826949847	0.0197948866337742	n/a	"Integrase"	PROKKA_00824
PROKKA_00824_igbot	1.51499761765483	3.82739282969539e-05	0.00205477914324158	1.01056714444343	3.87463871306226e-06	7.77977226784769e-05	n/a	"Integrase"	PROKKA_00824
PROKKA_00824_sense	NA	NA	NA	1.23409444204217	7.24241985118745e-06	0.000136566847367826	n/a	"Integrase"	PROKKA_00824
PROKKA_00825_sense	NA	NA	NA	1.29990862570734	0.00569947933182938	0.0365700659061923	n/a	"hypothetical protein"	PROKKA_00825
PROKKA_00833_sense	NA	NA	NA	1.90472988414089	1.46257898059591e-05	0.000248266342029137	n/a	"hypothetical protein"	PROKKA_00833
PROKKA_00834_sense	1.89924123433418	0.000195648461569875	0.00757365492024437	2.1003733704758	2.35943235199649e-11	1.4017613850149e-09	n/a	"putative SPFH domain protein"	PROKKA_00834
PROKKA_00835_sense	NA	NA	NA	2.12044446064133	0.00104024724121902	0.00947805101925816	n/a	"hypothetical protein"	PROKKA_00835
PROKKA_00837_sense	NA	NA	NA	1.74797331106152	0.000865679386357214	0.00805676287259922	n/a	"transcriptional regulator LuxR family"	PROKKA_00837
PROKKA_00838_antis	NA	NA	NA	1.80975869725202	2.59539151466189e-26	4.2476275468259e-24	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00838_igbot	1.16257805240378	0.000944701990081846	0.0236932499490869	1.30422672441713	4.84223090616254e-07	1.24264825088917e-05	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00838_igtop	NA	NA	NA	1.06314676984708	0.0036802640561627	0.0261446440812082	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00838_sense	NA	NA	NA	0.542140091482455	0.000141768358089522	0.00175922566247283	prtR_2	"transcriptional regulator PrtR"	PROKKA_00838
PROKKA_00839_igtop	2.22893884466956	2.19562190321082e-05	0.00131291049578175	2.1656577667861	1.35498173545114e-11	8.51674751688638e-10	n/a	"hypothetical protein"	PROKKA_00839
PROKKA_00839_sense	2.71347959741952	3.96898458890116e-05	0.00211535374285276	2.33790619064755	7.34558390724854e-07	1.79987555964615e-05	n/a	"hypothetical protein"	PROKKA_00839
PROKKA_00841_sense	3.12557935033489	8.76571814358971e-05	0.00397974425593224	2.5940219702977	2.53385126990058e-06	5.36064046710187e-05	n/a	"hypothetical protein"	PROKKA_00841
PROKKA_00844_sense	2.17289258308575	0.000216130889422817	0.00811042189645314	2.49900390525367	3.00247831339047e-08	1.07174884322424e-06	n/a	"putative phage-like protein"	PROKKA_00844
PROKKA_00846_sense	1.83465420051062	0.00107717614353609	0.0254746962562956	2.14122821967647	4.37116286603321e-07	1.14548237764266e-05	n/a	"putative transcriptional regulator"	PROKKA_00846
PROKKA_00848_sense	1.96628318296975	0.00197535236350456	0.0394802082434132	1.95585174374136	7.71464710681346e-05	0.00103747052720155	dnaB_1	"replicative DNA helicase"	PROKKA_00848
PROKKA_00849_sense	NA	NA	NA	1.85877395693848	2.75697337881493e-05	0.000431660416748027	n/a	"phage integrase family protein"	PROKKA_00849
PROKKA_00851_antis	NA	NA	NA	1.37830791829928	0.000237284535881959	0.00274062059153144	n/a	"putative phage-like protein"	PROKKA_00851
PROKKA_00851_sense	NA	NA	NA	1.31902237705102	3.10678350960594e-06	6.43156089792887e-05	n/a	"putative phage-like protein"	PROKKA_00851
PROKKA_00852_igtop	1.64204704185306	4.44494862462519e-06	0.000363251079267981	1.72323638516764	1.86912372314916e-18	2.00157767587603e-16	n/a	"Holin phage lambda"	PROKKA_00852
PROKKA_00852_sense	4.26504867006783	5.69628272041115e-12	1.67584637634496e-09	3.71456712548381	9.56131224481196e-19	1.06326695399358e-16	n/a	"Holin phage lambda"	PROKKA_00852
PROKKA_00853_sense	3.58020889580984	4.79865192736531e-11	1.10294015393037e-08	3.31735029392362	3.17273480310118e-20	3.87609882846474e-18	n/a	"putative chitinase; lytic protein"	PROKKA_00853
PROKKA_00854_sense	2.8706730214382	6.07085923329548e-06	0.000437756565302826	4.12983786334299	4.63000154510677e-16	4.01606334022561e-14	n/a	"phage lysis regulatory protein LysB family"	PROKKA_00854
PROKKA_00855_igtop	3.27114042900787	0.000244275589155888	0.0089930597479084	3.54453776606697	1.05061615902359e-06	2.50256287081942e-05	n/a	"HNH endonuclease"	PROKKA_00855
PROKKA_00855_sense	2.8484751433167	3.35416345381756e-09	5.87377909591146e-07	3.42784318105715	5.76251203861255e-38	1.78514390796162e-35	n/a	"HNH endonuclease"	PROKKA_00855
PROKKA_00856_igtop	3.08828567351449	0.000408302579466816	0.0125651274978177	3.57812795365062	7.13936195145825e-07	1.75928481724287e-05	n/a	"phage terminase small subunit"	PROKKA_00856
PROKKA_00856_sense	3.54202365393895	3.00792975216967e-12	9.21805138633664e-10	3.82225323591545	1.50182311240494e-14	1.18425578881822e-12	n/a	"phage terminase small subunit"	PROKKA_00856
PROKKA_00857_igtop	NA	NA	NA	3.40130499223591	0.000222205146046845	0.00259060139356228	n/a	"terminase"	PROKKA_00857
PROKKA_00857_sense	3.52771211128556	1.34936582941479e-14	7.08898976810414e-12	3.75558869770704	3.1012438189467e-19	3.53949853757154e-17	n/a	"terminase"	PROKKA_00857
PROKKA_00858_sense	3.47026535410874	5.21878943708798e-13	2.13245535054345e-10	3.79176073134557	1.93458664371509e-49	9.87094385152038e-47	n/a	"HK97 family phage portal protein"	PROKKA_00858
PROKKA_00859_sense	3.05409372827509	8.88255926038747e-12	2.41967493926481e-09	3.63490283312222	9.65014290150436e-40	3.63936258815864e-37	n/a	"HK97 family phage prohead protease"	PROKKA_00859
PROKKA_00860_igtop	3.86448246593717	6.65470062209269e-07	7.53004970392181e-05	4.0598747109834	1.41485170125746e-12	9.81793892536578e-11	n/a	"HK97 family phage major capsid protein"	PROKKA_00860
PROKKA_00860_sense	2.99649684504371	1.20569220326602e-11	3.16709505536485e-09	3.45895353662809	8.48217744618362e-42	3.67872035840984e-39	n/a	"HK97 family phage major capsid protein"	PROKKA_00860
PROKKA_00861_sense	3.07482138924189	5.51035189759077e-08	7.50530337162595e-06	3.37767512979928	1.01762203530375e-07	3.13103313649559e-06	n/a	"HeH/LEM domain protein"	PROKKA_00861
PROKKA_00862_sense	3.05497594835944	1.44427295486733e-09	2.72375066232031e-07	3.78645783580213	4.99031441157458e-31	1.16989154610805e-28	n/a	"phage protein"	PROKKA_00862
PROKKA_00863_igtop	3.9062682836526	3.05879313581776e-06	0.00027105329534867	3.53020767248834	1.01455211110065e-08	3.92867188021743e-07	n/a	"hypothetical protein"	PROKKA_00863
PROKKA_00863_sense	3.49851956184578	8.42957284472879e-09	1.37776685051067e-06	3.72509552347624	8.32365853615475e-19	9.37654729124757e-17	n/a	"hypothetical protein"	PROKKA_00863
PROKKA_00864_sense	3.28803466643719	2.78912174051997e-10	5.54432173014172e-08	3.73947348048981	4.90478166071222e-28	9.05193109042932e-26	n/a	"hypothetical protein"	PROKKA_00864
PROKKA_00865_sense	3.23253593183909	1.20088572115431e-10	2.59779837620294e-08	3.48334402963122	1.9791168830892e-29	3.90155905543539e-27	n/a	"hypothetical protein"	PROKKA_00865
PROKKA_00866_sense	3.51730219648013	3.00381071100699e-13	1.29958986937979e-10	4.02021406756781	5.15433913516007e-33	1.31496287230525e-30	n/a	"hypothetical protein"	PROKKA_00866
PROKKA_00867_igtop	NA	NA	NA	5.52012053207371	2.95002141845972e-05	0.000456122741242774	n/a	"hypothetical protein"	PROKKA_00867
PROKKA_00867_sense	3.21469210159484	2.09653316263392e-09	3.85500035279312e-07	4.01623184332389	2.80289684071293e-30	6.23393005034461e-28	n/a	"hypothetical protein"	PROKKA_00867
PROKKA_00868_sense	3.04876971693821	7.81892738380974e-06	0.000547697246742102	3.54500012301266	3.56896057825481e-10	1.74899231953572e-08	n/a	"hypothetical protein"	PROKKA_00868
PROKKA_00869_igtop	NA	NA	NA	4.43358948791747	0.000238442162320538	0.00274667638242808	n/a	"hypothetical protein"	PROKKA_00869
PROKKA_00869_sense	3.60116156425103	1.44733026192201e-06	0.000146575411570762	3.77589601971625	1.62162431394562e-13	1.23385695606704e-11	n/a	"hypothetical protein"	PROKKA_00869
PROKKA_00870_sense	3.38739828467773	1.45278806885875e-13	6.67828515403509e-11	3.85963687566582	1.50812032758734e-55	9.34388265820899e-53	n/a	"Putative tail length tape measure protein"	PROKKA_00870
PROKKA_00871_sense	3.71628240070262	2.49236673171663e-06	0.000232042497617415	3.4555685339325	2.16302901090327e-09	9.57250695947702e-08	n/a	"hypothetical protein"	PROKKA_00871
PROKKA_00872_sense	3.64035508503901	6.30214843169283e-15	3.86269180959173e-12	4.17947179040407	1.5265397899415e-16	1.39381117241606e-14	n/a	"hypothetical protein"	PROKKA_00872
PROKKA_00873_sense	4.47147019914638	1.49663621922883e-11	3.79577910083725e-09	4.30580145721293	3.74842139311963e-24	5.2441624457935e-22	n/a	"hypothetical protein"	PROKKA_00873
PROKKA_00874_sense	3.64001220302324	2.87327418507227e-12	9.18823114400283e-10	3.81579583849769	9.81137119154387e-26	1.46730747785261e-23	n/a	"hypothetical protein"	PROKKA_00874
PROKKA_00875_sense	3.60212255555309	1.63467516863953e-06	0.000162473457639781	3.22107661893259	9.87138304424414e-09	3.83965814016922e-07	n/a	"hypothetical protein"	PROKKA_00875
PROKKA_00876_sense	2.91684356590363	8.64255500185247e-13	3.17829960193124e-10	3.11123347344668	2.55142625636826e-34	7.13905527346395e-32	n/a	"hypothetical protein"	PROKKA_00876
PROKKA_00877_sense	2.85560554745933	0.000104829052823866	0.00454406814121646	2.79992176804126	3.52370538113207e-07	9.52168862178803e-06	n/a	"hypothetical protein"	PROKKA_00877
PROKKA_00878_sense	2.81323169833454	1.5849814219976e-11	3.88584611959746e-09	2.90216899927986	4.19677172708613e-26	6.38645578258686e-24	n/a	"hypothetical protein"	PROKKA_00878
PROKKA_00879_igtop	NA	NA	NA	4.51614526512141	0.000152028808498993	0.00187049345378761	n/a	"hypothetical protein"	PROKKA_00879
PROKKA_00879_sense	2.981225656489	2.36279211940826e-10	4.82731556617994e-08	2.71337631596006	1.63148731628033e-16	1.47411676889746e-14	n/a	"hypothetical protein"	PROKKA_00879
PROKKA_00880_sense	NA	NA	NA	2.02282008198985	0.00793925733140028	0.0471356044439193	n/a	"hypothetical protein"	PROKKA_00880
PROKKA_00881_sense	1.58128363587087	4.66091724018562e-06	0.000372620068495274	1.74002950504152	5.46351268215475e-13	3.98239571470675e-11	n/a	"tail fiber protein"	PROKKA_00881
PROKKA_00882_sense	NA	NA	NA	2.21616294279555	1.46392744734315e-10	7.7427479745454e-09	n/a	"hypothetical protein"	PROKKA_00882
PROKKA_00883_sense	2.26356285197487	0.000245481747179977	0.0089930597479084	2.34410964273116	1.85081189992001e-06	4.05402586361267e-05	n/a	"hypothetical protein"	PROKKA_00883
PROKKA_00884_igtop	1.68757376532293	9.18311817581149e-06	0.000623109131263007	0.798611105802393	0.00604617611933346	0.0382806800431376	tyrS	"tyrosyl-tRNA synthetase"	PROKKA_00884
PROKKA_00884_sense	1.38258987511834	0.000325062527586414	0.0108182574226157	1.93111353475933	2.81295894790552e-09	1.23230332899659e-07	tyrS	"tyrosyl-tRNA synthetase"	PROKKA_00884
PROKKA_00885_antis	1.96507170489754	2.53491722597208e-06	0.000233053952462808	1.88688047711081	6.9730246151913e-09	2.82635586505464e-07	opdH_2	"cis-aconitate porin OpdH"	PROKKA_00885
PROKKA_00886_igtop	NA	NA	NA	1.95154410080557	1.20894961604738e-06	2.8038580132607e-05	n/a	"drug efflux transporter"	PROKKA_00886
PROKKA_00905_sense	NA	NA	NA	-1.25821185808616	2.59171858551335e-07	7.25179580991703e-06	bphP	"bacterial phytochrome BphP"	PROKKA_00905
PROKKA_00932_igbot	NA	NA	NA	1.68548955085791	5.70383906074214e-07	1.44242274090021e-05	cupB1	"putative fimbrial subunit CupB1"	PROKKA_00932
PROKKA_00938_igbot	NA	NA	NA	1.05146444756332	0.00295169951013925	0.0220525767019361	agtR_2	"two-component response regulator AgtR"	PROKKA_00938
PROKKA_00949_igtop	NA	NA	NA	0.595822432801159	0.00855264435069838	0.0498559389099178	rmlD_1	"dTDP-4-dehydrorhamnose reductase"	PROKKA_00949
PROKKA_00963_igtop	NA	NA	NA	1.35911342212343	1.26933349346728e-08	4.76631979321871e-07	n/a	"FMN"	PROKKA_00963
PROKKA_00983_igtop	1.1927550461637	0.0025871370621708	0.0459765465109453	0.942855427377925	0.00300118345913197	0.0223261280656181	kinB_1	"KinB"	PROKKA_00983
PROKKA_00987_antis	-2.51537129545263	0.00102910697061007	0.0246549894750394	NA	NA	NA	creB_2	"two-component response regulator CreB"	PROKKA_00987
PROKKA_00990_sense	NA	NA	NA	-1.00492507161365	0.000501001708678102	0.00514892040411594	n/a	"membrane-like protein DedA"	PROKKA_00990
PROKKA_01016_sense	NA	NA	NA	0.606374597112376	0.000280537285477427	0.00316434384165306	pbpA	"penicillin-binding protein 2"	PROKKA_01016
PROKKA_01026_sense	NA	NA	NA	-0.950594823417856	0.00167229706501348	0.0138808657817483	sltB1_2	"soluble lytic transglycosylase B"	PROKKA_01026
PROKKA_01029_sense	NA	NA	NA	-0.553693164442691	0.00132102070874677	0.0114814966209113	n/a	"Rare lipoprotein B"	PROKKA_01029
PROKKA_01035_sense	NA	NA	NA	0.588547491546978	0.000120766355530081	0.00152256884864523	n/a	"putative metalloprotease"	PROKKA_01035
PROKKA_01036_sense	NA	NA	NA	0.541012090589958	0.0020320269027151	0.016396094282931	n/a	"PhoH family protein"	PROKKA_01036
PROKKA_01060_sense	NA	NA	NA	-0.985375743125907	0.00488674469937822	0.0325484080086315	n/a	"Bacterial extracellular solute-binding proteins family 3"	PROKKA_01060
PROKKA_01079_sense	NA	NA	NA	-0.659177614772576	3.26352646006012e-05	0.000495758818118414	hupB_1	"DNA-binding protein HU"	PROKKA_01079
PROKKA_01085_sense	NA	NA	NA	-1.23464748787274	1.03341997346311e-05	0.000183686164955308	n/a	"OPT family oligopeptide transporter"	PROKKA_01085
PROKKA_01089_igtop	-1.29039627310818	0.000350926582161095	0.0112540134625606	-0.730268387933258	0.00785779174964956	0.0468612037405114	cioA	"cyanide insensitive terminal oxidase"	PROKKA_01089
PROKKA_01094_sense	-1.43029639367089	0.00101038574275773	0.0243998245229651	NA	NA	NA	atoB_1	"acetyl-CoA acetyltransferase"	PROKKA_01094
PROKKA_01119_sense	1.9848812103947	0.00149647493017035	0.0327576580696515	2.80854307061995	0.00220277636826242	0.0174332866955367	fecA_1	"Fe(III) dicitrate transport protein FecA"	PROKKA_01119
PROKKA_01145_sense	1.64041543679778	0.00204285940356299	0.0401411193957868	1.5193422472358	0.000191678505190815	0.00229010930306492	narX	"two-component sensor NarX"	PROKKA_01145
PROKKA_01146_igbot	NA	NA	NA	1.10421088327322	0.00209184966589837	0.0167695970443646	n/a	"tRNA-Arg"	PROKKA_01146
PROKKA_01154_sense	NA	NA	NA	-1.53966973679782	3.35763900266122e-07	9.12983094328635e-06	aotJ_2	"arginine/ornithine binding protein AotJ"	PROKKA_01154
PROKKA_01155_antis	NA	NA	NA	-1.5833771394957	0.00590793073184844	0.0376804346823922	dauR	"transcriptional regulator"	PROKKA_01155
PROKKA_01158_sense	NA	NA	NA	-0.564996678337095	5.36183388844068e-05	0.000761187351036571	rhl_3	"ATP-dependent RNA helicase RhlB"	PROKKA_01158
PROKKA_01162_sense	NA	NA	NA	-0.903702395053606	0.0029676239408267	0.02209542494655	pcs	"phosphatidylcholine synthase"	PROKKA_01162
PROKKA_01178_sense	NA	NA	NA	1.04686709207633	0.00215699477338847	0.0171334914508897	exoS	"exoenzyme S"	PROKKA_01178
PROKKA_01184_antis	NA	NA	NA	-0.869598144436886	0.00601888504347319	0.0381702320521925	n/a	"hypothetical protein"	PROKKA_01184
PROKKA_01198_sense	NA	NA	NA	-0.518881116005245	0.00221302517923036	0.0174565616362344	yajC	"preprotein translocase subunit YajC"	PROKKA_01198
PROKKA_01199_igtop	NA	NA	NA	-1.19948009626836	0.00506581555093458	0.0334405510569304	secD	"secretion protein SecD"	PROKKA_01199
PROKKA_01199_sense	NA	NA	NA	-0.366613634438826	0.0084905515329538	0.0496273881380332	secD	"secretion protein SecD"	PROKKA_01199
PROKKA_01200_sense	NA	NA	NA	-0.548914774491878	0.0025650472620237	0.0197770844007054	secF	"secretion protein SecF"	PROKKA_01200
PROKKA_01201_igtop	NA	NA	NA	0.625793158017665	0.00174753087194928	0.0144088239384868	n/a	"Surface antigen"	PROKKA_01201
PROKKA_01211_sense	NA	NA	NA	0.603977407016729	0.000133022496340967	0.00166498864828507	fdx2_1	"ferredoxin [2Fe-2S]"	PROKKA_01211
PROKKA_01220_sense	NA	NA	NA	-0.56054040007164	0.0036640720207481	0.0261151690287338	n/a	"outer membrane assembly lipoprotein YfgL"	PROKKA_01220
PROKKA_01252_igtop	-1.09202311558861	0.002333466207078	0.0432308411915836	-0.896000709090751	0.00199432378400045	0.0161218681290027	guaA	"GMP synthase"	PROKKA_01252
PROKKA_01257_sense	NA	NA	NA	0.521923839353441	0.0043786901753707	0.0299296757928806	n/a	"putative transglycosylase"	PROKKA_01257
PROKKA_01265_sense	NA	NA	NA	0.745788244825185	2.89577544900508e-05	0.00045014258502993	n/a	"ErfK/YbiS/YcfS/YnhG"	PROKKA_01265
PROKKA_01284_sense	-0.815187192372138	0.00194915771420848	0.0393188651780117	-0.611370154268809	0.000148423284567736	0.00183393670988681	dsbC	"thiol:disulfide interchange protein DsbC"	PROKKA_01284
PROKKA_01285_sense	NA	NA	NA	0.74362032813329	0.0016656969850974	0.0138633767909671	n/a	"hypothetical protein"	PROKKA_01285
PROKKA_01291_igtop	1.25021695521335	0.00225144481224031	0.0422942286478156	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_01291
